čislo škatule,Ukladacia jednotka,čislo spisu,Obsah registratúrneho záznamu,OD (ROK),DO ( ROK),Oddelenie,pododdelenie,Dátum odovzdania,Odovzdal,Lehota uloženia,RZ,forma,Lokalizacia,Barcode,Rok skartácie
14,,5001399016,5001406117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001406213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001406416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001406512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001406715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001406918,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001409318,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410028,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410212,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001410917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411012,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411311,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001411928,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001412015,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001412111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001412218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001412314,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001412410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001413210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001413413,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001414619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001414715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001414811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001415128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001415419,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001415515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001415611,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001420111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001420517,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001430918,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431013,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431312,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431419,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431611,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431718,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431814,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001431910,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432016,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432112,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432219,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432315,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432411,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432518,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432614,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432710,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432817,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001432913,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433019,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433115,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433211,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433318,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433414,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433617,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001433713,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434118,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434214,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434417,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434513,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434628,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434716,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434812,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001434919,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435014,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435110,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435217,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435313,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435428,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435719,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001435911,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001436017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001436113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001436228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001436316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001436412,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440112,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440219,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440315,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440411,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440518,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440614,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
14,,5001399016,5001440710,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001441211,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445212,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445319,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445415,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445511,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001445917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446012,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446215,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446311,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001446928,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447314,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447728,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447816,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001447912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448317,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001448915,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001449811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001450011,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001450716,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001450919,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451014,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451110,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451217,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451313,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451719,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001451911,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452519,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452615,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001452711,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001454119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001455912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001456018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001456114,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001456210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001457619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001457715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001457811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001457918,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458312,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458419,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458814,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001458910,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001459219,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001459913,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460412,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460519,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460615,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460711,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460818,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001460914,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461028,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461212,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461415,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001461917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462012,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001462928,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463015,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463314,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463613,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463728,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463816,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001463912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464114,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464317,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464413,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464528,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464819,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001464915,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001465619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001466128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001466216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001466515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001466611,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
15,,5001441211,5001466718,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467016,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467112,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467219,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467315,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467518,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467614,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467710,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467817,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001467913,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468019,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468115,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468211,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468318,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468414,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468510,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
16,,5001467016,5001468617,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
